Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
40	8	0	0.713139709	8.20987811	8.78556204	8.20987811	9.9465254	1.73664728	0	0	0	0	0	3
41	9	0	0.730968202	8.20637885	8.75135869	8.20637885	9.9465254	1.74014655	0	0	0	0	0	3
42	9	0	0.748796695	8.19270539	8.69088214	8.19270539	9.71622247	1.52351708	0	0	0	0	0	3
43	9	0	0.766625187	8.20076601	8.65497372	8.19270539	9.71622247	1.52351708	0	0	0	0	0	3
44	9	0	0.78445368	8.20290881	8.60279049	8.19270539	9.47947304	1.28676765	0	0	0	0	0	3
45	9	0	0.802282173	8.22056089	8.56576968	8.19270539	9.47947304	1.28676765	0	0	0	0	0	3
46	10	0	0.820110666	8.21787746	8.52226638	8.19270539	9.24563788	1.05293249	0	0	0	0	0	3
47	10	0	0.837939158	8.23212982	8.48988893	8.19270539	9.24563788	1.05293249	0	0	0	0	0	3
48	10	0	0.855767651	8.23419148	8.45501146	8.19270539	9.02623143	0.833526039	0	0	0	0	0	3
49	10	0	0.873596144	8.24941214	8.42921313	8.19270539	9.02623143	0.833526039	0	0	0	0	0	3
50	10	0	0.891424637	8.24318745	8.40221162	8.19270539	8.88234763	0.689642246	0	0	0	0	0	3
51	10	0	0.909253129	8.25616959	8.38061927	8.19270539	8.84294434	0.650238955	0	0	0	0	0	3
52	11	0	0.927081622	8.26306568	8.36062346	8.19270539	8.75101127	0.558305885	0	0	0	0	0	3
53	11	0	0.944910115	8.28426292	8.34452868	8.19270539	8.71048949	0.5177841	0	0	0	0	0	3
54	11	0	0.962738608	8.28346666	8.32980376	8.19270539	8.66548739	0.472782001	0	0	0	0	0	3
55	11	0	0.9805671	8.2995561	8.31718544	8.19270539	8.62826625	0.435560866	0	0	0	0	0	3
56	11	0	0.998395593	8.29582097	8.30572181	8.19270539	8.57348604	0.38078065	0	0	0	0	0	3
57	12	0	1.01622409	8.29375093	8.29607577	8.19270539	8.52767278	0.334967388	0.282940935	0	84.4	0	0	3
58	12	0	1.03405258	8.26622673	8.28706039	8.19270539	8.48699372	0.294288327	0.282940935	0	96.1	0	0	3
