Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
84	33	0	1.08910302	-5.22221472	-5.21953286	-5.28536456	-5.16527035	0.120094217	0.0948223427	0	78.9	0	0	3
85	33	0	1.10206853	-5.22970742	-5.21810576	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
86	34	0	1.11503404	-5.23678409	-5.21729874	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
87	34	0	1.12799955	-5.22985424	-5.21675883	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
88	34	0	1.14096506	-5.22936207	-5.21648545	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
89	35	0	1.15393058	-5.21979046	-5.21620576	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
90	35	0	1.16689609	-5.21537643	-5.21605771	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
91	36	0	1.1798616	-5.20866213	-5.21603063	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
92	36	0	1.19282711	-5.21466866	-5.21646407	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
93	37	0	1.20579262	-5.20788885	-5.21669502	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
94	37	0	1.21875814	-5.20869306	-5.21707882	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
95	37	0	1.23172365	-5.20139863	-5.21706571	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
96	38	0	1.24468916	-5.20063594	-5.21679233	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
97	38	0	1.25765467	-5.20214352	-5.21612625	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
98	39	0	1.27062018	-5.21229911	-5.21548103	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
99	39	0	1.2835857	-5.21347251	-5.21450213	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
100	39	0	1.29655121	-5.21967156	-5.2135042	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
101	40	0	1.30951672	-5.21776245	-5.21225218	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
102	41	0	1.32248223	-5.22118101	-5.2110558	-5.27146967	-5.16527035	0.106199326	0.0948223427	0	89.2	0	0	3
103	41	0	1.33544774	-5.22108086	-5.20976378	-5.26580505	-5.16527035	0.100534706	0.0948223427	0	94.3	0	0	3
104	41	0	1.34841326	-5.22291387	-5.208664	-5.26410729	-5.16527035	0.0988369448	0.0948223427	0	95.9	0	0	3
105	42	0	1.36137877	-5.2121135	-5.20733083	-5.2448981	-5.16527035	0.0796277478	0.0948223427	0	100	0	0	3
106	42	0	1.37434428	-5.21030721	-5.20644388	-5.24142855	-5.16527035	0.0761581979	0.0948223427	0	100	0	0	3
107	43	0	1.38730979	-5.20457345	-5.20549888	-5.23678409	-5.16527035	0.0715137441	0.0948223427	0	100	0	0	3
108	43	0	1.40027531	-5.20418337	-5.20481709	-5.23678409	-5.16527035	0.0715137441	0.0948223427	0	100	0	0	3
109	43	0	1.41324082	-5.20122804	-5.20412921	-5.23678409	-5.16527035	0.0715137441	0.0948223427	0	100	0	0	3
110	44	0	1.42620633	-5.2058064	-5.2038701	-5.23678409	-5.16527035	0.0715137441	0.0948223427	0	100	0	0	3
111	44	0	1.43917184	-5.20464457	-5.20392151	-5.23678409	-5.16527035	0.0715137441	0.0948223427	0	100	0	0	3
112	45	0	1.45213735	-5.20976629	-5.20446843	-5.23678409	-5.16527035	0.0658829325	0.0948223427	0	100	0	0	3
113	45	0	1.46510287	-5.20919436	-5.20515859	-5.23678409	-5.16527035	0.0588817618	0.0948223427	0	100	0	0	3
114	45	0	1.47806838	-5.21171188	-5.20604182	-5.23678409	-5.16527035	0.0524510042	0.0948223427	0	100	0	0	3
115	46	0	1.49103389	-5.20702021	-5.20681951	-5.23678409	-5.16527035	0.0462679746	0.0948223427	0	100	0	0	3
