Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
88	34	0	1.14096506	-7.05952022	-7.04538128	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
89	35	0	1.15393058	-7.03596922	-7.04373672	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
90	35	0	1.16689609	-7.03889877	-7.04248493	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
91	36	0	1.1798616	-7.0218741	-7.04131787	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
92	36	0	1.19282711	-7.03417946	-7.0411149	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
93	37	0	1.20579262	-7.02309122	-7.04064051	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
94	37	0	1.21875814	-7.04129157	-7.0413092	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
95	37	0	1.23172365	-7.03107588	-7.04139108	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
96	38	0	1.24468916	-7.04139619	-7.04152785	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
97	38	0	1.25765467	-7.03346477	-7.04081088	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
98	39	0	1.27062018	-7.04858433	-7.04021198	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
99	39	0	1.2835857	-7.03542211	-7.03861029	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
100	39	0	1.29655121	-7.05194699	-7.03739701	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
101	40	0	1.30951672	-7.03757754	-7.03532638	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
102	41	0	1.32248223	-7.05019777	-7.03384555	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
103	41	0	1.33544774	-7.0465922	-7.03167514	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
104	41	0	1.34841326	-7.05670016	-7.03015732	-7.13194419	-6.94358012	0.188364071	0.109351819	0	58	0	0	3
105	42	0	1.36137877	-7.04556728	-7.02794253	-7.10024574	-6.94358012	0.156665624	0.109351819	0	69.7	0	0	3
106	42	0	1.37434428	-7.04998348	-7.02679723	-7.10024574	-6.94358012	0.156665624	0.109351819	0	69.7	0	0	3
107	43	0	1.38730979	-7.0458118	-7.02540149	-7.07891339	-6.94358012	0.135333269	0.109351819	0	80.8	0	0	3
108	43	0	1.40027531	-7.05500141	-7.02488082	-7.07891339	-6.94358012	0.135333269	0.109351819	0	80.8	0	0	3
109	43	0	1.41324082	-7.0519033	-7.02418825	-7.05961203	-6.94358012	0.116031916	0.109351819	0	94.2	0	0	3
110	44	0	1.42620633	-7.05298687	-7.02401837	-7.05952022	-6.94358012	0.115940099	0.109351819	0	94.3	0	0	3
111	44	0	1.43917184	-7.0437054	-7.02383843	-7.05952022	-6.94358012	0.115940099	0.109351819	0	94.3	0	0	3
112	45	0	1.45213735	-7.04833618	-7.02449146	-7.05952022	-6.94358012	0.115940099	0.109351819	0	94.3	0	0	3
113	45	0	1.46510287	-7.04001515	-7.02533687	-7.05952022	-6.94358012	0.115940099	0.109351819	0	94.3	0	0	3
114	45	0	1.47806838	-7.05375306	-7.0271161	-7.05952022	-6.94358012	0.112492419	0.109351819	0	97.2	0	0	3
115	46	0	1.49103389	-7.04592959	-7.0287739	-7.05952022	-6.94358012	0.0993453413	0.109351819	0	100	0	0	3
